identifiers: ID,identifiers: URI (JONAS),identifiers: URI (Mirabile),identifiers: URI (Pinakes),identifiers: URI (VIAF),identifiers: other ref(s),identifiers: other URI(s),title: uniform,title: variant,title: ms,title: normalised,author: name,author: ID,author: affiliation,translator: name,translator: ID,translator: affiliation,language: text lang(s),language: main,language: other,incipit: incipit,subjects: list,subjects: URI(s),subjects: theology,subjects: documents,subjects: bible,subjects: literature,subjects: science,subjects: liturgy,subjects: history,subjects: law,subjects: philosophy,subjects: hagiography,subjects: medicine,subjects: christian literature,subjects: sermons,subjects: classical literature,subjects: monasticism and religious orders,subjects: grammar,subjects: clergy,subjects: rhetoric,subjects: geography,subjects: natural history,subjects: politics and government,subjects: music,subjects: indexes,subjects: conduct,subjects: heraldry,subjects: magic,subjects: bibliography,subjects: recreation,bibliography: repertory/ies,bibliography: repertory URI(s),bibliography: edition(s),bibliography: edition URI(s),bibliography: other bibl(s),bibliography: note(s)
work_669,,,,,,,Aristotle: Physica [Greek],,physica,,Aristotle,person_7524651,,,,,,grc,,,philosophy,https://id.loc.gov/authorities/subjects/sh85100849.html,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_670,,,,,,,Aristotle: Physica [Latin],,physica; physics,,Aristotle,person_7524651,,,,,,la,,,philosophy,https://id.loc.gov/authorities/subjects/sh85100849.html,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_671,,,,,,,Aristotle: Poetica [Greek],,poetica,,Aristotle,person_7524651,,,,,,grc,,,philosophy,https://id.loc.gov/authorities/subjects/sh85100849.html,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_672,,,,,,,Aristotle: Politics (tr. Leonardo Bruni) [Latin],,politics; politica,,Aristotle,person_7524651,,"Bruni, Leonardo, 1369–1444",person_95283478,,,la,,,philosophy,https://id.loc.gov/authorities/subjects/sh85100849.html,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_673,,,,,,,Aristotle: Protreptikos [Greek],,protreptikos,,Aristotle,person_7524651,,,,,,grc,,,philosophy,https://id.loc.gov/authorities/subjects/sh85100849.html,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_674,,,,,,,Aristotle: Rhetorica (tr. William of Moerbeke) [Latin],,rhetorica,,"Aristotle; William, of Moerbeke, approximately 1215–1286",person_7524651 person_2471391,,,,,,la,,,philosophy,https://id.loc.gov/authorities/subjects/sh85100849.html,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,"Aristoteles Latinus, XXXI.1–2, ed. B. Schneider, 1978, p. 159–321",
work_675,,,,,,,Aristotle: Sophistici elenchi [Latin],,sophistici elenchi,,Aristotle,person_7524651,,,,,,la,,,philosophy,https://id.loc.gov/authorities/subjects/sh85100849.html,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_676,,,,,,,Aristotle: Topica [Latin],,topica,,Aristotle,person_7524651,,,,,,la,,,philosophy,https://id.loc.gov/authorities/subjects/sh85100849.html,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_678,,,,,,,Aristotle: Works [Greek],,works,,Aristotle,person_7524651,,,,,,grc,,,philosophy,https://id.loc.gov/authorities/subjects/sh85100849.html,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_679,,,,,,,Aristotle: Works [Latin],,works; works and extracts from works,,Aristotle,person_7524651,,,,,,la,,,"philosophy, classical literature",https://id.loc.gov/authorities/subjects/sh85100849.html https://id.loc.gov/authorities/subjects/sh85026706.html,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_680,,,,,,,"Arnoldus, de Palatio, 15th cent.: De horis dicendis [Latin]",,de horis dicendis,,"Arnoldus, de Palatio, 15th cent.",person_1880145857028122921114,,,,,,la,,,liturgy,https://id.loc.gov/authorities/subjects/sh85077734.html,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_681,,,,,,,"Gheyloven, Arnold, –1442: Sompnium doctrinale [Latin]",,sompnium doctrinale,,"Gheyloven, Arnold, –1442",person_47075669,,,,,,la,,,christian literature,https://id.loc.gov/authorities/subjects/sh85025107.html,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_682,,,,,,,"Arnaldus, Abbot of Bonneval, -approximately 1156: De cardinalibus operibus christi [Latin]",,de cardinalibus operibus christi,,"Arnaldus, Abbot of Bonneval, -approximately 1156",person_55444954,,,,,,la,,,theology,https://id.loc.gov/authorities/subjects/sh85134665.html,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_683,,,,,,,"Arnaldus, Abbot of Bonneval, -approximately 1156: De operibus sex dierum [Latin]",,de operibus sex dierum,,"Arnaldus, Abbot of Bonneval, -approximately 1156",person_55444954,,,,,,la,,,theology,https://id.loc.gov/authorities/subjects/sh85134665.html,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_684,,,,,,,"Arnaldus, Abbot of Bonneval, -approximately 1156: De sex uerbis domini in cruce [Latin]",,de sex uerbis domini in cruce,,"Arnaldus, Abbot of Bonneval, -approximately 1156",person_55444954,,,,,,la,,,theology,https://id.loc.gov/authorities/subjects/sh85134665.html,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_685,,,,,,,"Arnaldus, Abbot of Bonneval, -approximately 1156: Sermo de sancta maria (de laudibus beatae mariae virginis) [Latin]",,sermo de sancta maria (de laudibus beatae mariae virginis),,"Arnaldus, Abbot of Bonneval, -approximately 1156",person_55444954,,,,,,la,,,sermons,https://id.loc.gov/authorities/subjects/sh85120261.html,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_686,,,,,,,"Arnaldus, Abbot of Bonneval, -approximately 1156: Works [Latin]",,works,,"Arnaldus, Abbot of Bonneval, -approximately 1156",person_55444954,,,,,,la,,,theology,https://id.loc.gov/authorities/subjects/sh85134665.html,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_687,,,,,,,"Arnaldus, de Villanova, –1311: De introductorium medicinalium [Latin]",,de introductorium medicinalium,,"Arnaldus, de Villanova, –1311",person_100189814,,,,,,la,,,medicine,https://id.loc.gov/authorities/subjects/sh85083064.html,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_688,,,,,,,"Arnaldus, de Villanova, –1311: De medicinibus simplicibus ordine alphabetico [Latin]",,de medicinibus simplicibus ordine alphabetico,,"Arnaldus, de Villanova, –1311",person_100189814,,,,,,la,,,medicine,https://id.loc.gov/authorities/subjects/sh85083064.html,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_689,,,,,,,"Arnaldus, de Villanova, –1311: De medicinibus simplicibus [Latin]",,de medicinibus simplicibus,,"Arnaldus, de Villanova, –1311",person_100189814,,,,,,la,,,medicine,https://id.loc.gov/authorities/subjects/sh85083064.html,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_691,,,,,,,"Arnaldus, de Villanova, –1311: Experimenta [Latin]",,experimenta,,"Arnaldus, de Villanova, –1311",person_100189814,,,,,,la,,,medicine,https://id.loc.gov/authorities/subjects/sh85083064.html,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_692,,,,,,,"Arnaldus, de Villanova, –1311: Liber de semine scripturarum [Latin]",,liber de semine scripturarum,,"Arnaldus, de Villanova, –1311",person_100189814,,,,,,la,,,bible,https://id.loc.gov/authorities/subjects/sh85013576.html,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_693,,,,,,,"Arnaldus, de Villanova, –1311: Regimen sanitatis ad regem Aragonorum [Latin]",,regimen sanitatis ad regem aragonorum; regimen sanitatis,,"Arnaldus, de Villanova, –1311",person_100189814,,,,,,la,,,medicine,https://id.loc.gov/authorities/subjects/sh85083064.html,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_694,,,,,,,"Arnaldus, de Villanova, –1311: Liber de uinis [Latin]",,liber de uinis; de vinis; de uinis,,"Arnaldus, de Villanova, –1311",person_100189814,,,,,,la,,,medicine,https://id.loc.gov/authorities/subjects/sh85083064.html,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,eTK 0812G,https://cctr1.umkc.edu/find/$db=eTK&ms=0812G,,,,
work_695,,,,,,,"Arnaldus, de Villanova, –1311: Tractatus de sanguine humano ad magistrum Iacobum de Toleto [Latin]",,,,"Arnaldus, de Villanova, –1311",person_100189814,,,,,,la,,,medicine,https://id.loc.gov/authorities/subjects/sh85083064.html,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_696,,,,,Handschriftencensus: Eine Bestandsaufnahme der handschriftlichen Überlieferung deutschsprachiger Texte des Mittelalters,http://www.handschriftencensus.de/werke/2461,"Harff, Arnold, Ritter von, 1471–1505: Reisebericht [German]",Pilgerfahrt,,,"Harff, Arnold, Ritter von, 1471–1505",person_25028845,,,,,,de,,,geography,https://id.loc.gov/authorities/subjects/sh85053986.html,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,"Verfasserlexicon 1 (1978), 471f., 11 (2004), 136",,"ed. Eberhard von Groote, Die Pilgerfahrt des Ritters Arnold von Harff (1860)",,,
work_697,,,,,,,"Arnoldus, Saxo, ca. 13th cent., second quarter: Liber de floribus rerum naturalium [Latin]",,liber de floribus rerum naturalium,,"Arnoldus, Saxo, ca. 13th cent., second quarter",person_47118932,,,,,,la,,,natural history,https://id.loc.gov/authorities/subjects/sh85090222.html,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,
work_698,,http://www.mirabileweb.it/title/arengae-iudiciales-et-extraiudiciales-arnoldus-de--title/707,,,,,"Arnoldus de Augusta, fl. 1311: Arengae [Latin]",,arengae,,"Arnoldus de Augusta, fl. 1311",person_2002,,,,,,la,,,law,https://id.loc.gov/authorities/subjects/sh85075119.html,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,"A. Haemmerle, Die Canoniker des Hohen Domstifts za Augsburg ... (1935), 7 (28a), 45 (206b); Schulte II.366",
work_699,,,,,,,"Arnulfus, Provincialis, ca. 1250: De ortu scientarum [Latin]",,de ortu scientarum,,"Arnulfus, Provincialis, ca. 1250",person_69360509,,,,,,la,,,science,https://id.loc.gov/authorities/subjects/sh85118553.html,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_700,,,,,,,"Arnulfus, Aurelianensis, active 12th century: Commentary on Ovid, Fasti [Latin]",,commentary on the fasti of ovid,,"Arnulfus, Aurelianensis, active 12th century",person_265442594,,,,,,la,,,classical literature,https://id.loc.gov/authorities/subjects/sh85026706.html,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_701,,,,,,,"Arnulfus, de Boeriis, –1149: Speculum monachorum [Latin]",,speculum monachorum; speculum monasticum,,"Arnulfus, de Boeriis, –1149",person_257102351,,,,,,la,,,monasticism and religious orders,https://id.loc.gov/authorities/subjects/sh85086717.html,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_702,,http://www.mirabileweb.it/title/epistolae-arnulfus-lexoviensis-episcopus-n-ante-11-title/7901,,,,,"Arnulf, of Lisieux, –1184: Epistolae [Latin]",,letters,,"Arnulf, of Lisieux, –1184",person_93259877,,,,,,la,,,literature,https://id.loc.gov/authorities/subjects/sh85077507.html,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,"ed. F. Barlow, Camd. 3rd ser. 61 (1939).",
work_703,,http://www.mirabileweb.it/title/sermones-arnulfus-lexoviensis-episcopus-n-ante-110-title/5422,,,,,"Arnulf, of Lisieux, –1184: Sermones [Latin]","Arnulf, of Lisieux, –1184: Sermons [Latin]",,,"Arnulf, of Lisieux, –1184",person_93259877,,,,,,la,,,sermons,https://id.loc.gov/authorities/subjects/sh85120261.html,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_704,,,,,,,Arrian: Anabasis [Greek],,anabasis; alexandri anabasis,,Arrian,person_100192636,,,,,,grc,,,history,https://id.loc.gov/authorities/subjects/sh85061212.html,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_705,,,,,,,Arrian: De epicteti disputationibus [Greek],,de epicteti disputationibus,,Arrian,person_100192636,,,,,,grc,,,philosophy,https://id.loc.gov/authorities/subjects/sh85100849.html,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_706,,,,,,,Arrian: Indica [Greek],,indica,,Arrian,person_100192636,,,,,,grc,,,geography,https://id.loc.gov/authorities/subjects/sh85053986.html,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,,,
work_707,,,,,,,"Henricus Septimellensis, (fl. 1193).: Elegia [Latin]",,elegia,,"Henricus Septimellensis, (fl. 1193).",person_261873309,,,,,,la,,,christian literature,https://id.loc.gov/authorities/subjects/sh85025107.html,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_708,,,https://pinakes.irht.cnrs.fr/notices/oeuvre/id/1351,,,,"Arsenios, Archbishop of Monemvasia, 1465–1535: Sententiae [Greek]",,sententiae,,"Arsenios, Archbishop of Monemvasia, 1465–1535",person_24636751,,,,,,grc,,,theology,https://id.loc.gov/authorities/subjects/sh85134665.html,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_710,,,,,,,"Azarchel, –1100: Lectiones tabularum secundum Arzachelis [Latin]",,"astronomical tables; astronomical tables, preceded by lections; astronomical tables, preceded by english liturgical calendar",,"Azarchel, –1100",person_98323479,,,,,,la,,,science,https://id.loc.gov/authorities/subjects/sh85118553.html,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,Carmody p. 161 (31.1.d),
